source,product_name,brand,weight_volume_clean,country,energia_kcal,energia_kj,grasas_totales,grasas_saturadas,carbohidratos,azucares,proteinas,sal,fibra,score_nutricional
openfoodfacts,"Filetes de caballa del sur en aceite de oliva – Hacendado – 180 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000183101 (EAN / EAN-13)",,,,224.0,939.0,12.2,4.1,5.3,3.3,26.7,0.89,4.0,100.0
openfoodfacts,"quesitos light – hacendado Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000512321 (EAN / EAN-13)",,,,151.0,632.0,9.0,6.0,5.3,6.0,11.5,1.868,4.0,95.57
openfoodfacts,"Penne Rigate Integral – Hacendado – 500 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8402001010194 (EAN / EAN-13)",,,,345.0,1460.0,2.4,0.5,5.3,3.7,13.5,0.01,10.0,100.0
openfoodfacts,"Cereales y semillas – Hacendado – 250 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000824172 (EAN / EAN-13)",,,,425.0,1778.0,13.0,1.6,5.3,3.8,13.8,1.4,6.8,100.0
openfoodfacts,"Queso fresco vaca – Hacendado – 250 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000511911 (EAN / EAN-13)",,,,170.0,711.0,11.4,7.7,5.3,3.7,11.8,0.85,4.0,94.60000000000001
openfoodfacts,"Aceite de girasol refinado 0,2º – Hacendado – 1 l Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000040404 (EAN / EAN-13)",,,,821.0,3374.0,92.0,9.0,5.3,0.0,0.0,0.0,4.0,0.0
openfoodfacts,Special Flakes Classic – Crownfield – 500 g Código de barras ambiguo : este producto tiene un código de barras con número de circulación restringido para productos dentro de una empresa. Esto significa que diferentes productores y tiendas pueden usar el mismo código de barras para diferentes productos. × Código de barras: 20621469,,,,388.0,1620.0,1.8,0.4,5.3,8.8,9.0,0.51,8.2,100.0
openfoodfacts,"Cereales rellenos de crema de cacao y avellana sin gluten – Hacendado – 400g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000095473 (EAN / EAN-13)",,,,461.0,1936.0,17.3,2.8,5.3,24.4,6.0,0.49,2.0,75.10000000000001
openfoodfacts,"Light – Hacendado – 150 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000158109 (EAN / EAN-13)",,,,464.0,1942.0,20.0,2.1,5.3,2.8,4.4,2.7,2.8,81.6
openfoodfacts,"Quesitos – Hacendado – 375 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000524058 (EAN / EAN-13)",,,,192.0,796.0,14.3,9.9,5.3,3.9,11.8,1.78,4.0,85.2
openfoodfacts,"Maxi pavo finas lonchas – Hacendado – 400 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000224309 (EAN / EAN-13)",,,,78.0,326.0,0.5,0.1,5.3,0.7,12.8,2.3,4.0,96.2
openfoodfacts,"Flora Rica en Omega 3 – 225g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8719200234826 (EAN / EAN-13)",,,,535.0,2198.0,59.0,13.0,5.3,0.4,0.4,0.2,0.0,0.0
openfoodfacts,"Tastino – 8 tortillas 320g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 4056489749516 (EAN / EAN-13)",,,,296.0,1245.0,8.0,1.4,5.3,1.9,9.7,0.875,9.8,100.0
openfoodfacts,"Barritas de cereales mango – Hacendado – 120 g (6 x 20 g) Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8402001021404 (EAN / EAN-13)",,,,345.0,1440.0,5.5,0.5,5.3,13.0,5.5,0.487,20.5,100.0
openfoodfacts,"Chocolate con Leche – Nestlé – 125 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 7613035268388 (EAN / EAN-13)",,,,538.0,2248.0,30.3,17.4,5.3,57.7,6.3,0.13,2.0,0.0
openfoodfacts,"Hogaza de pan con masa madre 10% – The Rustik Bakery – 400 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8412600028124 (EAN / EAN-13)",,,,239.0,1010.0,1.5,0.3,5.3,3.8,9.4,1.1,4.0,100.0
openfoodfacts,"Sirope de agave – Hacendado – 250 ml Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000198600 (EAN / EAN-13)",,,,309.0,1312.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,100.0
openfoodfacts,"Chocapic – Nestlé – 430Gr Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8410100026312 (EAN / EAN-13)",,,,388.0,1626.0,4.8,2.0,5.3,22.4,8.8,0.22,7.5,88.2
openfoodfacts,"Limonada natural light – Don Simón – 2 l Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8410261626802 (EAN / EAN-13)",,,,23.0,97.0,0.0,0.0,5.3,5.6,0.1,0.01,0.0,100.0
openfoodfacts,"Vinagre de manzana – Hacendado – 1 l Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000049575 (EAN / EAN-13)",,,,17.0,74.0,0.0,0.0,5.3,0.0,0.0,0.03,0.0,100.0
openfoodfacts,"Pasta de sésamo tahini – Hacendado – 1pcs Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000174413 (EAN / EAN-13)",,,,710.0,2932.0,65.6,10.1,5.3,1.4,24.9,0.04,3.4,0.0
openfoodfacts,"Panecillo tostado – Hacendado – 300g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000134455 (EAN / EAN-13)",,,,382.0,1610.0,7.8,0.8,5.3,4.0,13.3,0.0,10.3,100.0
openfoodfacts,"+Proteínas Mousse Chocolate** – Hacendado – 200 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000158024 (EAN / EAN-13)",,,,76.0,322.0,1.6,1.1,5.3,4.0,10.0,0.1,1.0,100.0
openfoodfacts,"Pasas sultanas – Hacendado – 250 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000230102 (EAN / EAN-13)",,,,324.0,1370.0,1.1,0.4,5.3,61.0,3.1,0.0,4.8,8.0
openfoodfacts,"Crema de calabacín – Hacendado – 350 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8402001012310 (EAN / EAN-13)",,,,36.0,151.0,1.0,0.2,5.3,2.5,0.3,0.59,1.8,100.0
openfoodfacts,"Pan integral de molde sin corteza – Hacendado – 450 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8402001021541 (EAN / EAN-13)",,,,225.0,941.0,4.9,0.9,5.3,1.8,9.29,0.99,6.43,100.0
openfoodfacts,"Leche semidesnatada – Central Lechera Asturiana – 1,5 L Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8410297111150 (EAN / EAN-13)",,,,46.0,194.0,1.6,1.1,5.3,4.7,3.2,0.1,4.0,100.0
openfoodfacts,"All-bran choco – Kellogg's – 375 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 5053827139335 (EAN / EAN-13)",,,,392.0,1651.0,8.0,4.5,5.3,19.0,10.0,0.05,10.0,100.0
openfoodfacts,"Yogur natural con azucar de caña – Hacendado Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000205841 (EAN / EAN-13)",,,,94.0,394.0,3.8,2.7,5.3,11.6,2.7,0.1,0.0,100.0
openfoodfacts,"Bebida isotónica limón zero azúcar – Aquarius – 1,5 l Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 5449000171771 (EAN / EAN-13)",,,,1.0,4.0,0.0,1.4,5.3,3.3,0.0,0.06,4.0,100.0
openfoodfacts,"Panela – Hacendado – 500 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000198594 (EAN / EAN-13)",,,,376.0,1598.0,0.0,0.0,5.3,94.0,0.0,0.0,0.0,0.0
openfoodfacts,"Mayonesa – Ybarra – 500 ml Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8410086311501 (EAN / EAN-13)",,,,616.0,2533.0,66.0,7.0,5.3,3.0,0.8,1.4,4.0,0.0
openfoodfacts,"Mozzarella – Hacendado – 200 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000511263 (EAN / EAN-13)",,,,290.0,1210.0,22.0,15.0,5.3,3.3,22.0,0.983,4.0,84.0
openfoodfacts,"Margarina con sal – Tulipan – 400 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8719200265837 (EAN / EAN-13)",,,,531.0,2183.0,59.0,22.0,5.3,0.5,0.5,0.9,0.0,0.0
openfoodfacts,"Yogur Griego – Hacendado – 125gramls Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8402001012068 (EAN / EAN-13)",,,,150.0,625.0,10.0,7.0,5.3,11.3,3.7,0.0,4.0,94.0
openfoodfacts,"Salsa miel y mostaza – Hacendado – 340 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8402001013218 (EAN / EAN-13)",,,,158.0,670.0,1.1,0.1,5.3,34.0,1.3,1.6,0.5,61.0
openfoodfacts,"Nescafé classic natural – Nestlé – 200 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8410100020549 (EAN / EAN-13)",,,,2.0,10.0,0.0,0.0,5.3,0.1,0.2,0.01,0.7,100.0
openfoodfacts,"Cebolla frita crujiente – Hacendado – 150 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8718781824402 (EAN / EAN-13)",,,,590.0,2450.0,44.0,21.0,5.3,9.0,6.0,1.2,5.0,0.0
openfoodfacts,"Pipa Calabaza Natural – Hacendado – 150 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000341884 (EAN / EAN-13)",,,,583.0,2415.0,48.0,8.0,5.3,1.6,35.0,0.0,5.5,54.2
openfoodfacts,"Queso fundido sandwich – Hacendado – 200g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000503718 (EAN / EAN-13)",,,,288.0,1205.0,20.0,14.0,5.3,1.6,17.0,2.655,4.0,71.95
openfoodfacts,"Cereales con achicoria – Hacendado – 150 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000111876 (EAN / EAN-13)",,,,357.0,1512.0,0.0,0.0,5.3,16.0,4.9,0.16,9.2,100.0
openfoodfacts,"Original – Philadelphia Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 7622210103673 (EAN / EAN-13)",,,,250.0,1050.0,24.7,16.3,5.3,2.67,4.0,2.67,0.333,44.999999999999986
